semantic_type,clique_preferred_id,clique_preferred_label,clique_biolink_type,change_kind,added_kind,added_id,added_id_label,added_id_biolink_type,equivalent_ids
anatomy,UBERON:0001757,pinna,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17589,pinna,biolink:AnatomicalEntity,UBERON:0001757|UMLS:C0928075|MESH:D054644|NCIT:C32165|EHDAA2:0001467|EMAPA:17589|EV:0100355|FMA:56580|MA:0000259|SCTID:421159007|SNOMEDCT:113327001|VHOG:0000460|Wikipedia:Pinna_(anatomy)|galen:Auricle
anatomy,UBERON:0001759,vagus nerve,biolink:AnatomicalEntity,expanded,promoted,EMAPA:37797,vagus nerve,biolink:AnatomicalEntity,UBERON:0001759|UMLS:C0042276|UMLS:C1305910|MESH:D014630|NCIT:C12812|EMAPA:37797|ZFA:0000453|FMA:5731|AAO:0010475|BIRNLEX:801|EFO:0002549|GAID:721|MA:0001106|MBA:917|SCTID:362466001|SNOMEDCT:362466001|SNOMEDCT:88882009|TAO:0000453|VHOG:0000737|Wikipedia:Vagus_nerve|XAO:0003097|galen:VagusNerve
anatomy,UBERON:0001761,future foramen cecum,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17069,foramen caecum,biolink:AnatomicalEntity,UBERON:0001761|EMAPA:17069|EHDAA2:0000550|EHDAA:2150|EHDAA:2977|VHOG:0000826
anatomy,UBERON:0001762,turbinate bone,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:25093,turbinate bone,biolink:AnatomicalEntity,UBERON:0001762|UMLS:C1266928|UMLS:C5441863|MESH:D014420|NCIT:C49594|EHDAA2:0004101|EMAPA:25093|FMA:57456|GAID:224|MA:0000286|SCTID:361931007|SNOMEDCT:118647003|SNOMEDCT:46607005|Wikipedia:Nasal_concha
anatomy,UBERON:0001763,odontogenic papilla,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:32892,dental papilla,biolink:AnatomicalEntity,UBERON:0001763|UMLS:C0011387|MESH:D003771|EMAPA:32892|FMA:57662|GAID:1277|MA:0001598|TAO:0005140|VHOG:0001465|VSAO:0000025|Wikipedia:Dental_papilla|XAO:0004045|ZFA:0005140
anatomy,UBERON:0001765,mammary duct,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35538,mammary gland duct,biolink:AnatomicalEntity,UBERON:0001765|UMLS:C0222613|NCIT:C32910|EMAPA:35538|FMA:58006|MA:0000791|SCTID:361719004|SNOMEDCT:64633006|Wikipedia:Lactiferous_duct
anatomy,UBERON:0001766,anterior chamber of eyeball,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18231,eye anterior chamber,biolink:AnatomicalEntity,UBERON:0001766|UMLS:C0003151|MESH:D000867|NCIT:C12667|EHDAA2:0000129|EHDAA:9033|EMAPA:18231|FMA:58078|GAID:889|MA:0000262|SCTID:181160009|SNOMEDCT:31636006|VHOG:0001431|Wikipedia:Anterior_chamber_of_eyeball
anatomy,UBERON:0001768,uvea,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35901,uvea,biolink:AnatomicalEntity,UBERON:0001768|UMLS:C0042160|MESH:D014602|NCIT:C12811|EMAPA:35901|FMA:58103|GAID:912|MA:0002480|SCTID:280648000|SNOMEDCT:74862005|Wikipedia:Uvea
anatomy,UBERON:0001769,iris,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19154,iris,biolink:AnatomicalEntity,UBERON:0001769|UMLS:C0022077|MESH:D007498|NCIT:C12737|AAO:0010347|EFO:0004245|EMAPA:19154|EV:0100345|FMA:58235|GAID:917|MA:0000273|SCTID:181164000|SNOMEDCT:41296002|TAO:0001238|VHOG:0000101|Wikipedia:Iris_(anatomy)|XAO:0000185|ZFA:0001238
anatomy,UBERON:0001770,lacrimal canaliculus,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37624,lacrimal canaliculus,biolink:AnatomicalEntity,UBERON:0001770|UMLS:C0459631|NCIT:C32907|EMAPA:37624|FMA:58245|MA:0001294|SCTID:263348000|SNOMEDCT:32401001|Wikipedia:Lacrimal_canaliculi
anatomy,UBERON:0001772,corneal epithelium,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17162,cornea epithelium,biolink:AnatomicalEntity,UBERON:0001772|UMLS:C0459875|MESH:D019573|NCIT:C12928|EFO:0001917|EHDAA2:0000319|EMAPA:17162|FMA:58263|GAID:895|MA:0001243|SCTID:368825001|SNOMEDCT:15775008|TAO:0002187|Wikipedia:Corneal_epithelium|ZFA:0001683
anatomy,UBERON:0001773,sclera,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19027,sclera,biolink:AnatomicalEntity,UBERON:0001773|UMLS:C0036410|MESH:D012590|NCIT:C12784|AAO:0010354|EMAPA:19027|EV:0100342|FMA:58269|GAID:911|MA:0000280|SCTID:181163006|SNOMEDCT:18619003|VHOG:0001274|Wikipedia:Sclera|XAO:0000183|ZFA:0005563
anatomy,UBERON:0001774,skeletal muscle of trunk,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35888,trunk musculature,biolink:AnatomicalEntity,UBERON:0001774|AAO:0000611|EMAPA:35888|MA:0000514|TAO:0000473|XAO:0003230|ZFA:0000473
anatomy,UBERON:0001775,ciliary body,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19065,ciliary body,biolink:AnatomicalEntity,UBERON:0001775|UMLS:C0008779|MESH:D002924|NCIT:C12345|AAO:0010341|EMAPA:19065|EV:0100346|FMA:58295|GAID:916|MA:0000264|SCTID:263340007|SNOMEDCT:29534007|VHOG:0000102|Wikipedia:Ciliary_body|XAO:0000186|neuronames:1571
anatomy,UBERON:0001776,optic choroid,biolink:AnatomicalEntity,expanded,promoted,EMAPA:19077,optic choroid,biolink:AnatomicalEntity,UBERON:0001776|UMLS:C0008520|MESH:D002829|NCIT:C12344|EMAPA:19077|ZFA:0005229|FMA:58298|EV:0100347|GAID:913|MA:0000263|SCTID:181172003|SNOMEDCT:68703001|TAO:0005229|VHOG:0001568|Wikipedia:Choroid
anatomy,UBERON:0001777,substantia propria of cornea,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17602,cornea stroma,biolink:AnatomicalEntity,UBERON:0001777|UMLS:C0010040|MESH:D003319|NCIT:C12699|EFO:0002514|EMAPA:17602|FMA:58306|GAID:893|MA:0001245|SCTID:362511000|SNOMEDCT:50546002|TAO:0002189|Wikipedia:Corneal_stroma|ZFA:0001685
anatomy,UBERON:0001778,ciliary epithelium,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35239,ciliary epithelium,biolink:AnatomicalEntity,UBERON:0001778|UMLS:C0459736|NCIT:C32314|EMAPA:35239|FMA:58464|MA:0001238|SCTID:280870004|SNOMEDCT:280869000|Wikipedia:Ciliary_body#Ciliary_epithelium
anatomy,UBERON:0001779,iris stroma,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35451,iris stroma,biolink:AnatomicalEntity,UBERON:0001779|EMAPA:35451|MA:0002777|SCTID:280882008|Wikipedia:Iris_stroma|ZFA:0005569
anatomy,UBERON:0001780,spinal nerve,biolink:AnatomicalEntity,expanded,promoted,EMAPA:16989,spinal nerve,biolink:AnatomicalEntity,UBERON:0001780|UMLS:C0037941|MESH:D013127|NCIT:C12792|EMAPA:16989|FMA:55653|FMA:5858|AAO:0011101|EHDAA2:0001898|GAID:841|MA:0000233|SCTID:361099009|SNOMEDCT:3169005|VHOG:0000824|Wikipedia:Spinal_nerve|XAO:0003101|neuronames:1228
anatomy,UBERON:0001781,layer of retina,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35742,retina layer,biolink:AnatomicalEntity,UBERON:0001781|UMLS:C0459649|NCIT:C49328|EMAPA:35742|FMA:58617|AAO:0010353|MA:0001319|SCTID:280657006|SNOMEDCT:280657006|XAO:0000266
anatomy,UBERON:0001782,pigmented layer of retina,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35738,retina epithelium,biolink:AnatomicalEntity,UBERON:0001782|UMLS:C0035322|MESH:D055213|NCIT:C33470|AAO:0011096|EHDAA2:0001465|EHDAA:4765|EMAPA:35738|FMA:58627|MA:0000279|MA:0003173|SCTID:280662007|SNOMEDCT:41275009|TAO:0000144|VHOG:0000536|Wikipedia:Retinal_pigment_epithelium|XAO:0003217|ZFA:0000144
anatomy,UBERON:0001783,optic disc,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18238,optic disc,biolink:AnatomicalEntity,UBERON:0001783|UMLS:C0029127|MESH:D009898|NCIT:C12760|EFO:0001974|EHDAA2:0001307|EHDAA:9077|EMAPA:18238|FMA:58634|FMA:58711|MA:0000278|SCTID:362518006|SNOMEDCT:81016008|VHOG:0000551|Wikipedia:Optic_disc
anatomy,UBERON:0001785,cranial nerve,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17264,cranial nerve,biolink:AnatomicalEntity,UBERON:0001785|UMLS:C0010268|UMLS:C1269897|MESH:D003391|NCIT:C12700|EMAPA:17264|ZFA:0000641|FMA:5865|FMA:63820|AAO:0000108|BIRNLEX:1623|EHDAA2:0000323|GAID:802|MA:0000215|MBA:967|SCTID:244447006|SNOMEDCT:244447006|SNOMEDCT:25238003|TAO:0000641|VHOG:0000279|Wikipedia:Cranial_nerve|XAO:0000429|XAO:0003089|neuronames:1227
anatomy,UBERON:0001786,fovea centralis,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37589,fovea centralis,biolink:AnatomicalEntity,UBERON:0001786|UMLS:C0016622|UMLS:C0450290|MESH:D005584|NCIT:C26463|BIRNLEX:2543|EMAPA:37589|EV:0100350|FMA:58658|GAID:910|MA:0001307|SCTID:264479005|SNOMEDCT:264479005|SNOMEDCT:67046006|VHOG:0001572|Wikipedia:Fovea_centralis_in_macula
anatomy,UBERON:0001787,photoreceptor layer of retina,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35686,photoreceptor layer,biolink:AnatomicalEntity,UBERON:0001787|UMLS:C0229206|NCIT:C32954|EMAPA:35686|ZFA:0000143|FMA:58680|MA:0001308|SNOMEDCT:113324008|TAO:0000143|VHOG:0001165|Wikipedia:Layer_of_rods_and_cones|XAO:0003215
anatomy,UBERON:0001788,outer limiting layer of retina,biolink:AnatomicalEntity,expanded,promoted,EMAPA:36518,retina external limiting lamina,biolink:AnatomicalEntity,UBERON:0001788|UMLS:C1518685|NCIT:C33235|EMAPA:36518|ZFA:0001331|MA:0001309|SCTID:280676008|TAO:0001331|Wikipedia:External_limiting_membrane|XAO:0003224
anatomy,UBERON:0001789,outer nuclear layer of retina,biolink:AnatomicalEntity,expanded,promoted,EMAPA:19157,retina outer nuclear layer,biolink:AnatomicalEntity,UBERON:0001789|UMLS:C0229210|NCIT:C33236|EMAPA:19157|ZFA:0001464|FMA:58684|MA:0001315|SCTID:280678009|SNOMEDCT:74662008|TAO:0001464|VHOG:0001170|Wikipedia:Outer_nuclear_layer|XAO:0003219
anatomy,UBERON:0001790,outer plexiform layer of retina,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35744,retina outer plexiform layer,biolink:AnatomicalEntity,UBERON:0001790|UMLS:C0229217|NCIT:C33237|EMAPA:35744|ZFA:0001330|FMA:58685|MA:0001316|SCTID:280684007|SNOMEDCT:47155000|TAO:0001330|VHOG:0001171|Wikipedia:Outer_plexiform_layer|XAO:0003218
anatomy,UBERON:0001791,inner nuclear layer of retina,biolink:AnatomicalEntity,expanded,promoted,EMAPA:19155,retina inner nuclear layer,biolink:AnatomicalEntity,UBERON:0001791|UMLS:C0229211|UMLS:C1512784|NCIT:C32808|EMAPA:19155|ZFA:0000119|FMA:58686|MA:0001311|NLX:93816|NLXANAT:1005031|SCTID:362520009|SNOMEDCT:24040007|TAO:0000119|VHOG:0001167|Wikipedia:Inner_nuclear_layer|XAO:0003221
anatomy,UBERON:0001792,ganglionic layer of retina,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35739,retina ganglion cell layer,biolink:AnatomicalEntity,UBERON:0001792|UMLS:C0229218|NCIT:C32652|EMAPA:35739|ZFA:0000024|FMA:58687|MA:0001310|NLX:36500|NLXANAT:1005030|SCTID:280670002|SNOMEDCT:39197003|TAO:0000024|VHOG:0001166|Wikipedia:Ganglion_cell_layer|XAO:0003223
anatomy,UBERON:0001793,nerve fiber layer of retina,biolink:AnatomicalEntity,expanded,promoted,EMAPA:18591,retina nerve fiber layer,biolink:AnatomicalEntity,UBERON:0001793|EMAPA:18591|ZFA:0001619|DMBA:15652|MA:0001314|SCTID:280671003|TAO:0002212|VHOG:0001169|Wikipedia:Nervous_system_fiber_layer|XAO:0003220
anatomy,UBERON:0001794,inner limiting layer of retina,biolink:AnatomicalEntity,expanded,promoted,EMAPA:36519,retina internal limiting lamina,biolink:AnatomicalEntity,UBERON:0001794|UMLS:C1512783|NCIT:C32807|EMAPA:36519|ZFA:0001029|MA:0001313|SCTID:280677004|TAO:0001029|Wikipedia:Inner_limiting_membrane|XAO:0003222
anatomy,UBERON:0001795,inner plexiform layer of retina,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35741,retina inner plexiform layer,biolink:AnatomicalEntity,UBERON:0001795|UMLS:C0229221|UMLS:C1512785|NCIT:C32809|EMAPA:35741|ZFA:0001329|FMA:58704|MA:0001312|NLX:20558|NLXANAT:1005032|SCTID:280682006|SNOMEDCT:113325009|TAO:0001329|VHOG:0001168|Wikipedia:Inner_plexiform_layer|XAO:0003225
anatomy,UBERON:0001796,aqueous humor of eyeball,biolink:AnatomicalEntity,expanded,promoted,EMAPA:18232,aqueous humour,biolink:AnatomicalEntity,UBERON:0001796|UMLS:C0003662|MESH:D001082|NCIT:C13190|EMAPA:18232|ZFA:0005564|EHDAA2:0000139|EHDAA:10196|ENVO:02000024|GAID:890|MA:0001236|SCTID:280587006|VHOG:0000548|Wikipedia:Aqueous_humor
anatomy,UBERON:0001797,vitreous humor,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17837,vitreous humour,biolink:AnatomicalEntity,UBERON:0001797|UMLS:C0229096|NCIT:C13323|EMAPA:17837|ZFA:0005561|ENVO:02000032|EV:0100344|MA:0001286|VHOG:0000795|Wikipedia:Vitreous_humour
anatomy,UBERON:0001799,vitreous chamber of eyeball,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37805,vitreous chamber,biolink:AnatomicalEntity,UBERON:0001799|UMLS:C0229095|NCIT:C33885|EMAPA:37805|FMA:58848|MA:0002461|SNOMEDCT:26386000|Wikipedia:Vitreous_chamber
anatomy,UBERON:0001800,sensory ganglion,biolink:AnatomicalEntity,expanded,promoted,EMAPA:36596,sensory ganglion,biolink:AnatomicalEntity,UBERON:0001800|UMLS:C0206429|MESH:D017950|NCIT:C13060|EMAPA:36596|FMA:5885|AEO:0001000|MA:0002566
anatomy,UBERON:0001801,anterior segment of eyeball,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:36594,eye anterior segment,biolink:AnatomicalEntity,UBERON:0001801|UMLS:C0003153|MESH:D000869|NCIT:C12668|EMAPA:36594|FMA:58865|MA:0002484|SCTID:280658001|SNOMEDCT:32259006|Wikipedia:Anterior_segment_of_eyeball|ZFA:0005566
anatomy,UBERON:0001802,posterior segment of eyeball,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:36595,eye posterior segment,biolink:AnatomicalEntity,UBERON:0001802|UMLS:C0278450|UMLS:C0578853|MESH:D057972|NCIT:C12906|EMAPA:36595|FMA:58868|MA:0002485|SCTID:280659009|SNOMEDCT:280659009|SNOMEDCT:77205005|Wikipedia:Posterior_segment_of_eyeball|ZFA:0005567
anatomy,UBERON:0001803,epithelium of lens,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:32871,lens epithelium,biolink:AnatomicalEntity,UBERON:0001803|EMAPA:32871|MA:0001301|SCTID:362523006|TAO:0001326|Wikipedia:Lens_(anatomy)#Lens_Epithelium|XAO:0004094|ZFA:0001326
anatomy,UBERON:0001804,capsule of lens,biolink:AnatomicalEntity,expanded,promoted,EMAPA:18237,lens capsule,biolink:AnatomicalEntity,UBERON:0001804|UMLS:C0229232|MESH:D007903|NCIT:C32975|EMAPA:18237|ZFA:0005574|FMA:58881|EHDAA2:0000977|MA:0001300|SCTID:244500004|SNOMEDCT:77155007|VHOG:0000550|Wikipedia:Lens_(anatomy)#Lens_capsule
anatomy,UBERON:0001805,autonomic ganglion,biolink:AnatomicalEntity,expanded,promoted,EMAPA:18221,autonomic ganglion,biolink:AnatomicalEntity,UBERON:0001805|UMLS:C0017068|MESH:D005725|NCIT:C12720|EMAPA:18221|FMA:5889|AEO:0001001|MA:0000220|SNOMEDCT:57074003|Wikipedia:Autonomic_ganglion
anatomy,UBERON:0001806,sympathetic ganglion,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17157,sympathetic ganglion,biolink:AnatomicalEntity,UBERON:0001806|UMLS:C0017071|MESH:D005728|NCIT:C12467|EMAPA:17157|FMA:5890|AAO:0010773|EHDAA2:0001969|MA:0000226|SCTID:362485003|SNOMEDCT:55139000|Wikipedia:Sympathetic_ganglion
anatomy,UBERON:0001808,parasympathetic ganglion,biolink:AnatomicalEntity,expanded,promoted,EMAPA:32813,parasympathetic ganglion,biolink:AnatomicalEntity,UBERON:0001808|UMLS:C0017069|MESH:D005726|NCIT:C52557|EMAPA:32813|FMA:5894|EHDAA2:0001400|MA:0002469|NLXANAT:100303|SCTID:279284004|SNOMEDCT:78094009|Wikipedia:Parasympathetic_ganglion
anatomy,UBERON:0001809,enteric ganglion,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35312,enteric ganglion,biolink:AnatomicalEntity,UBERON:0001809|UMLS:C0501399|NCIT:C52709|EMAPA:35312|FMA:5896|MA:0001144|Wikipedia:Enteric_ganglia
anatomy,UBERON:0001810,nerve plexus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:37683,nerve plexus,biolink:AnatomicalEntity,UBERON:0001810|UMLS:C0501403|NCIT:C12929|EMAPA:37683|FMA:5901|FMA:74783|AEO:0000138|EHDAA2:0003138|EHDAA:3780|MA:0002407|SCTID:122455009|SNOMEDCT:122455009|Wikipedia:Nervous_system_plexus
anatomy,UBERON:0001813,spinal nerve plexus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:16987,spinal nerve plexus,biolink:AnatomicalEntity,UBERON:0001813|UMLS:C0228603|NCIT:C49601|EMAPA:16987|FMA:5903|EHDAA2:0001899|MA:0000235|SCTID:42280003|SNOMEDCT:609390000|VHOG:0000925
anatomy,UBERON:0001814,brachial nerve plexus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:16988,brachial plexus,biolink:AnatomicalEntity,UBERON:0001814|UMLS:C0006090|MESH:D001917|NCIT:C12682|EMAPA:16988|FMA:5906|EHDAA2:0000180|EHDAA:3782|GAID:842|MA:0001180|SCTID:181002002|SNOMEDCT:36582005|VHOG:0000372|Wikipedia:Brachial_plexus
anatomy,UBERON:0001815,lumbosacral nerve plexus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17587,lumbosacral plexus,biolink:AnatomicalEntity,UBERON:0001815|UMLS:C0024093|MESH:D008160|NCIT:C52805|EMAPA:17587|FMA:5907|EHDAA2:0001040|EHDAA:4673|GAID:849|MA:0001181|SCTID:181049003|SNOMEDCT:45272004|VHOG:0000926|Wikipedia:Lumbosacral_plexus
anatomy,UBERON:0001816,autonomic nerve plexus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:18224,autonomic nerve plexus,biolink:AnatomicalEntity,UBERON:0001816|EMAPA:18224|MA:0000221|SCTID:362482000
anatomy,UBERON:0001817,lacrimal gland,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35463,lacrimal gland,biolink:AnatomicalEntity,UBERON:0001817|UMLS:C0022907|NCIT:C12346|EFO:0001389|EMAPA:35463|EV:0100339|FMA:59101|MA:0001296|SCTID:181147003|SNOMEDCT:13561001|VHOG:0001476|Wikipedia:Lacrimal_gland|Wikipedia:Preorbital_gland
anatomy,UBERON:0001820,sweat gland,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35844,sweat gland,biolink:AnatomicalEntity,UBERON:0001820|UMLS:C0038989|MESH:D013545|NCIT:C33712|EMAPA:35844|EV:0100160|FMA:59152|GAID:943|MA:0000150|SCTID:361700009|SNOMEDCT:10410005|VHOG:0001467|Wikipedia:Sweat_gland
anatomy,UBERON:0001821,sebaceous gland,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35754,sebaceous gland,biolink:AnatomicalEntity,UBERON:0001821|UMLS:C0036505|MESH:D012627|NCIT:C33519|EMAPA:35754|EV:0100161|FMA:59160|FMA:71874|GAID:900|MA:0002565|SCTID:361697005|SNOMEDCT:1028005|VHOG:0001468|Wikipedia:Sebaceous_gland
anatomy,UBERON:0001822,orbital septum,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37609,orbital septum,biolink:AnatomicalEntity,UBERON:0001822|EMAPA:37609|MA:0001259|SCTID:368859002|Wikipedia:Orbital_septum
anatomy,UBERON:0001823,nasal cartilage,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37681,nasal cartilage,biolink:AnatomicalEntity,UBERON:0001823|UMLS:C0225415|MESH:D055171|NCIT:C49593|EMAPA:37681|FMA:59502|FMA:71704|MA:0001883|SCTID:278941001|SNOMEDCT:16178009|Wikipedia:Nasal_cartilage
anatomy,UBERON:0001824,mucosa of larynx,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18334,larynx mucous membrane,biolink:AnatomicalEntity,UBERON:0001824|UMLS:C0023053|MESH:D007820|NCIT:C49246|EMAPA:18334|FMA:59662|GAID:301|MA:0001766|SCTID:361940006|SNOMEDCT:71248005
anatomy,UBERON:0001825,paranasal sinus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35662,paranasal sinus,biolink:AnatomicalEntity,UBERON:0001825|UMLS:C0030471|MESH:D010256|NCIT:C12763|EMAPA:35662|FMA:59679|FMA:76587|EHDAA:6489|EV:0100038|GAID:355|MA:0000431|SCTID:181203001|SNOMEDCT:2095001|Wikipedia:Paranasal_sinuses
anatomy,UBERON:0001826,nasal cavity mucosa,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:36026,nasal cavity mucosa,biolink:AnatomicalEntity,UBERON:0001826|EMAPA:36026|GAID:302|SCTID:310211009|Wikipedia:Mucous_membrane_of_nose
anatomy,UBERON:0001827,secretion of lacrimal gland,biolink:AnatomicalEntity,expanded,promoted,EMAPA:36537,tear,biolink:AnatomicalEntity,UBERON:0001827|UMLS:C0039409|MESH:D013666|NCIT:C33739|EMAPA:36537|ENVO:02000034|GAID:1173|MA:0002508|Wikipedia:Tear|galen:Tear|galen:Tears
anatomy,UBERON:0001828,gingiva,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35945,gingiva,biolink:AnatomicalEntity,UBERON:0001828|UMLS:C0017562|MESH:D005881|NCIT:C32677|EFO:0001925|EMAPA:35945|EV:0100064|FMA:59762|GAID:1257|MA:0000342|SCTID:181224006|SNOMEDCT:113279002|VHOG:0001269|Wikipedia:Gingiva|galen:Gingiva
anatomy,UBERON:0001830,minor salivary gland,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35574,minor salivary gland,biolink:AnatomicalEntity,UBERON:0001830|UMLS:C0036099|MESH:D012470|NCIT:C33129|EMAPA:35574|FMA:59789|FMA:71612|GAID:940|MA:0002479|SCTID:362177001|SNOMEDCT:87626005|Wikipedia:Salivary_gland#Minor_Salivary_Glands|galen:MinorSalivaryGland
anatomy,UBERON:0001831,parotid gland,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18537,parotid gland,biolink:AnatomicalEntity,UBERON:0001831|UMLS:C0030580|MESH:D010306|NCIT:C12427|AAO:0010095|EFO:0002558|EMAPA:18537|EV:0100060|FMA:59790|GAID:938|MA:0001585|SCTID:181234002|SNOMEDCT:45289007|VHOG:0000308|Wikipedia:Parotid_gland|galen:ParotidGland
anatomy,UBERON:0001832,sublingual gland,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18809,sublingual gland,biolink:AnatomicalEntity,UBERON:0001832|UMLS:C0038553|MESH:D013361|NCIT:C12234|EMAPA:18809|EV:0100062|FMA:59791|GAID:941|MA:0001588|SCTID:362176005|SNOMEDCT:88481005|VHOG:0000363|Wikipedia:Sublingual_gland
anatomy,UBERON:0001833,lip,biolink:AnatomicalEntity,expanded,promoted,EMAPA:32839,lip,biolink:AnatomicalEntity,UBERON:0001833|UMLS:C0023759|MESH:D008046|NCIT:C12220|NCIT:C96267|EMAPA:32839|ZFA:0007006|FMA:59815|FMA:59816|GAID:76|MA:0000343|SCTID:181221003|SNOMEDCT:48477009|TAO:0007006|VHOG:0000677|Wikipedia:Lip|galen:Lip
anatomy,UBERON:0001834,upper lip,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17925,upper lip,biolink:AnatomicalEntity,UBERON:0001834|EMAPA:17925|ZFA:0005226|MA:0000919|SCTID:245776003|TAO:0001970|VHOG:0001750|Wikipedia:Upper_lip
anatomy,UBERON:0001835,lower lip,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17909,lower lip,biolink:AnatomicalEntity,UBERON:0001835|UMLS:C0458583|NCIT:C94572|EMAPA:17909|ZFA:0005225|FMA:59818|MA:0000921|SCTID:245777007|SNOMEDCT:32032005|TAO:0002060|Wikipedia:Lower_lip
anatomy,UBERON:0001836,saliva,biolink:AnatomicalEntity,expanded,promoted,EMAPA:36536,saliva,biolink:AnatomicalEntity,UBERON:0001836|UMLS:C0036087|MESH:D012463|NCIT:C13275|EMAPA:36536|ENVO:02000036|GAID:1167|MA:0002507|MAT:0000444|Wikipedia:Saliva|galen:Saliva
anatomy,UBERON:0001837,duct of salivary gland,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35750,salivary duct,biolink:AnatomicalEntity,UBERON:0001837|UMLS:C0282582|UMLS:C1512082|MESH:D018987|NCIT:C32486|EMAPA:35750|FMA:59908|GAID:939|MA:0001586|SCTID:181238004|SNOMEDCT:86961006|Wikipedia:Salivary_duct
anatomy,UBERON:0001838,sublingual duct,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:36564,sublingual duct,biolink:AnatomicalEntity,UBERON:0001838|EMAPA:36564|MA:0002699|SCTID:281000009|Wikipedia:Sublingual_duct
anatomy,UBERON:0001839,bony labyrinth,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:36580,bony labyrinth,biolink:AnatomicalEntity,UBERON:0001839|UMLS:C0458699|NCIT:C33227|AAO:0011078|EMAPA:36580|EV:0100362|FMA:268963|MA:0000238|SCTID:279727008|SNOMEDCT:15538001|VHOG:0001219|Wikipedia:Bony_labyrinth|XAO:0000193
anatomy,UBERON:0001840,semicircular canal,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:32832,semicircular canal,biolink:AnatomicalEntity,UBERON:0001840|UMLS:C0036622|MESH:D012665|NCIT:C33527|AAO:0011098|EMAPA:32832|EV:0100365|FMA:60186|FMA:75362|GAID:776|MA:0000249|SCTID:279757004|SNOMEDCT:279726004|TAO:0000431|VHOG:0001144|XAO:0000198|ZFA:0000431
anatomy,UBERON:0001841,anterior semicircular canal,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17299,superior semicircular canal,biolink:AnatomicalEntity,UBERON:0001841|UMLS:C1288332|NCIT:C33695|AAO:0000058|EHDAA2:0001959|EHDAA:7802|EMAPA:17299|FMA:60187|MA:0001207|SCTID:279764002|SNOMEDCT:367615005|TAO:0000314|Wikipedia:Anterior_semicircular_canal|ZFA:0000314
