compendium,before_leader,before_size,destination,destination_kind,after_size,member_count,example_members
Disease.txt,MONDO:0011782,9,(dropped),dropped,0,1,MEDDRA:10066191
Disease.txt,MONDO:0011782,9,MONDO:0011782,kept,8,8,DOID:13401;EFO:1000805;HP:0001102;MESH:D000793;MONDO:0011782
Disease.txt,MONDO:0011885,10,(dropped),dropped,0,2,MEDDRA:10069034;MEDDRA:10069039
Disease.txt,MONDO:0011885,10,MONDO:0011885,kept,8,8,MESH:C536922;MONDO:0011885;NCIT:C123021;OMIM:607665;SNOMEDCT:418839003
Disease.txt,MONDO:0011908,18,(dropped),dropped,0,1,MEDDRA:10023249
Disease.txt,MONDO:0011908,18,MONDO:0011908,kept,17,17,DOID:0050458;EFO:1000309;HP:0012209;ICD10:C93.3;MEDDRA:10023248
Disease.txt,MONDO:0011934,17,(dropped),dropped,0,1,MEDDRA:10057070
Disease.txt,MONDO:0011934,17,MONDO:0011934,kept,16,16,DOID:3507;MEDDRA:10057043;MESH:D018223;MONDO:0011934;NCIT:C4683
Disease.txt,MONDO:0011959,11,(dropped),dropped,0,1,MEDDRA:10000748
Disease.txt,MONDO:0011959,11,MONDO:0011959,kept,10,10,DOID:0080746;MEDDRA:10042673;MESH:D016463;MONDO:0011959;NCIT:C85177
Disease.txt,MONDO:0011972,10,(dropped),dropped,0,1,MEDDRA:10033266
Disease.txt,MONDO:0011972,10,MONDO:0011972,kept,9,9,DOID:5425;MESH:D016471;MONDO:0011972;OMIM:608115;SNOMEDCT:129635004
Disease.txt,MONDO:0011989,15,(dropped),dropped,0,1,MEDDRA:10024198
Disease.txt,MONDO:0011989,15,MONDO:0011989,kept,14,14,DOID:9065;EFO:0005044;ICD10:B55;ICD9:085;MEDDRA:10024199
Disease.txt,MONDO:0011996,34,(dropped),dropped,0,1,MEDDRA:10009013
Disease.txt,MONDO:0011996,34,MONDO:0011996,kept,33,33,DOID:0081088;DOID:8552;EFO:0000339;HP:0005506;ICD9:205.1
Disease.txt,MONDO:0012105,18,(dropped),dropped,0,1,MEDDRA:10047888
Disease.txt,MONDO:0012105,18,MONDO:0012105,kept,17,17,DOID:12132;EFO:0005297;ICD10:M31.3;ICD9:446.4;MEDDRA:10047889
Disease.txt,MONDO:0012155,15,(dropped),dropped,0,1,MEDDRA:10008587
Disease.txt,MONDO:0012155,15,MONDO:0012155,kept,14,14,DOID:9574;HP:0000453;ICD10:Q30.0;ICD9:748.0;MESH:C562435
Disease.txt,MONDO:0012275,13,(dropped),dropped,0,1,MEDDRA:10016524
Disease.txt,MONDO:0012275,13,MONDO:0012275,kept,12,12,DOID:0060471;MEDDRA:10016870;MEDDRA:10091151;MEDDRA:10091152;MESH:C536525
Disease.txt,MONDO:0012316,10,(dropped),dropped,0,1,MEDDRA:10072223
Disease.txt,MONDO:0012316,10,MONDO:0012316,kept,9,9,DOID:0061224;MESH:C537839;MONDO:0012316;NCIT:C119058;OMIM:609628
Disease.txt,MONDO:0012456,16,(dropped),dropped,0,1,MEDDRA:10002947
Disease.txt,MONDO:0012456,16,MONDO:0012456,kept,15,15,DOID:0080607;DOID:11367;HP:0007707;ICD10:Q12.3;ICD9:743.35
Disease.txt,MONDO:0012481,10,(dropped),dropped,0,1,MEDDRA:10072219
Disease.txt,MONDO:0012481,10,MONDO:0012481,kept,9,9,DOID:0050452;ICD10:M04.1;MONDO:0012481;NCIT:C84890;OMIM:610377
Disease.txt,MONDO:0012727,17,(dropped),dropped,0,1,MEDDRA:10023320
Disease.txt,MONDO:0012727,17,MONDO:0012727,kept,16,16,DOID:13378;EFO:0004246;ICD10:M30.3;ICD9:446.1;MEDDRA:10000747
Disease.txt,MONDO:0012817,26,(dropped),dropped,0,1,MEDDRA:10015560
Disease.txt,MONDO:0012817,26,MONDO:0012817,kept,25,25,DOID:3369;EFO:0000174;HP:0012254;MEDDRA:10015561;MEDDRA:10015563
Disease.txt,MONDO:0012819,17,(dropped),dropped,0,1,MEDDRA:10012671
Disease.txt,MONDO:0012819,17,MONDO:0012819,kept,16,16,DOID:1837;EFO:1000897;HP:0001953;ICD9:250.1;MEDDRA:10000488
Disease.txt,MONDO:0012868,10,(dropped),dropped,0,1,MEDDRA:10068370
Disease.txt,MONDO:0012868,10,MONDO:0012868,kept,9,9,DOID:0111900;MESH:C567077;MONDO:0012868;OMIM:612336;SNOMEDCT:1217409009
Disease.txt,MONDO:0012883,18,(dropped),dropped,0,1,MEDDRA:10001019
Disease.txt,MONDO:0012883,18,MONDO:0012883,kept,17,17,DOID:0060318;DOID:0081081;EFO:0000224;HP:0004836;ICD10:C92.4
Disease.txt,MONDO:0013024,10,(dropped),dropped,0,1,MEDDRA:10068739
Disease.txt,MONDO:0013024,10,MONDO:0013024,kept,9,9,MEDDRA:10068740;MONDO:0013024;NCIT:C197871;OMIM:612862;SNOMEDCT:233947005
Disease.txt,MONDO:0013209,13,(dropped),dropped,0,1,MEDDRA:10029530
Disease.txt,MONDO:0013209,13,MONDO:0013209,kept,12,12,DOID:0080208;EFO:0003095;EFO:1001248;MEDDRA:10082249;MEDDRA:10091659
Disease.txt,MONDO:0013282,14,(dropped),dropped,0,1,MEDDRA:10001806
Disease.txt,MONDO:0013282,14,MONDO:0013282,kept,13,13,DOID:13372;ICD10:E88.01;ICD9:273.4;MEDDRA:10001811;MEDDRA:10083869
Disease.txt,MONDO:0013433,9,(dropped),dropped,0,1,MEDDRA:10036732
Disease.txt,MONDO:0013433,9,MONDO:0013433,kept,8,8,DOID:0060643;ICD10:K83.01;MONDO:0013433;OMIM:613806;SNOMEDCT:197441003
Disease.txt,MONDO:0013512,14,(dropped),dropped,0,1,MEDDRA:10063435
Disease.txt,MONDO:0013512,14,MONDO:0013512,kept,13,13,DOID:0110031;HP:0011903;MEDDRA:10063433;MEDDRA:10063434;MEDDRA:10074051
Disease.txt,MONDO:0013577,9,(dropped),dropped,0,1,MEDDRA:10063955
Disease.txt,MONDO:0013577,9,MONDO:0013577,kept,8,8,HP:0100695;MEDDRA:10063956;MESH:D065134;MONDO:0013577;OMIM:614103
Disease.txt,MONDO:0013626,15,MONDO:0013626,kept,19,15,DOID:0080474;ICD10:L40.1;MEDDRA:10000595;MEDDRA:10079451;MEDDRA:10079452
Disease.txt,MONDO:0013730,12,(dropped),dropped,0,1,MEDDRA:10018651
Disease.txt,MONDO:0013730,12,MONDO:0013730,kept,11,11,DOID:0081267;MEDDRA:10018798;MEDDRA:10018799;MESH:D006086;MONDO:0013730
Disease.txt,MONDO:0015028,7,(dropped),dropped,0,1,MEDDRA:10048230
Disease.txt,MONDO:0015028,7,MONDO:0015028,kept,6,6,MONDO:0015028;NCIT:C89801;SNOMEDCT:403760006;UMLS:C2936741;medgen:422434
Disease.txt,MONDO:0015075,13,(dropped),dropped,0,1,MEDDRA:10007476
Disease.txt,MONDO:0015075,13,MONDO:0015075,kept,12,12,DOID:3963;EFO:0002892;HP:0002890;MEDDRA:10043702;MEDDRA:10043703
Disease.txt,MONDO:0015094,6,(dropped),dropped,0,1,MEDDRA:10071150
Disease.txt,MONDO:0015094,6,MONDO:0015094,kept,5,5,MONDO:0015094;SNOMEDCT:699812002;UMLS:C3160906;medgen:781340;orphanet:101030
Disease.txt,MONDO:0015100,8,(dropped),dropped,0,1,MEDDRA:10054329
Disease.txt,MONDO:0015100,8,MONDO:0015100,kept,7,7,MEDDRA:10002038;MEDDRA:10002275;MEDDRA:10049494;MONDO:0015100;SNOMEDCT:89112009
Disease.txt,MONDO:0015104,11,(dropped),dropped,0,1,MEDDRA:10036183
Disease.txt,MONDO:0015104,11,MONDO:0015104,kept,10,10,DOID:3132;ICD10:E80.1;MEDDRA:10011665;MESH:D017119;MONDO:0015104
Disease.txt,MONDO:0015129,20,(dropped),dropped,0,1,MEDDRA:10001130
Disease.txt,MONDO:0015129,20,MONDO:0015129,kept,19,19,DOID:13774;HP:0008207;ICD10:E27.1;MEDDRA:10013096;MEDDRA:10036696
Disease.txt,MONDO:0015168,8,(dropped),dropped,0,1,MEDDRA:10051643
Disease.txt,MONDO:0015168,8,MONDO:0015168,kept,7,7,DOID:0080954;MONDO:0015168;OMIM.PS:617468;SNOMEDCT:205402004;UMLS:C5779613
Disease.txt,MONDO:0015175,8,(dropped),dropped,0,1,MEDDRA:10069002
Disease.txt,MONDO:0015175,8,MONDO:0015175,kept,7,7,DOID:0040091;MESH:D000081012;MONDO:0015175;SNOMEDCT:448542008;UMLS:C2609129
Disease.txt,MONDO:0015183,11,(dropped),dropped,0,1,MEDDRA:10049416
Disease.txt,MONDO:0015183,11,MONDO:0015183,kept,10,10,DOID:10605;ICD10:K90.82;MESH:D012778;MONDO:0015183;NCIT:C99059
Disease.txt,MONDO:0015193,10,(dropped),dropped,0,1,MEDDRA:10020529
Disease.txt,MONDO:0015193,10,MONDO:0015193,kept,9,9,HP:0001789;MEDDRA:10020526;MESH:D015160;MONDO:0015193;NCIT:C84767
Disease.txt,MONDO:0015194,17,(dropped),dropped,0,1,MEDDRA:10040661
Disease.txt,MONDO:0015194,17,MONDO:0015194,kept,16,16,DOID:8955;HP:0001924;ICD10:D64.3;ICD9:285.0;MEDDRA:10002078
Disease.txt,MONDO:0015195,9,(dropped),dropped,0,1,MEDDRA:10064895
Disease.txt,MONDO:0015195,9,MONDO:0015195,kept,8,8,HP:0000068;MONDO:0015195;NCIT:C220215;SNOMEDCT:253902002;UMLS:C0345345
Disease.txt,MONDO:0015200,13,(dropped),dropped,0,1,MEDDRA:10002533
Disease.txt,MONDO:0015200,13,MONDO:0015200,kept,12,12,DOID:7033;EFO:0007146;ICD10:B81.0;ICD9:127.1;MEDDRA:10020007
Disease.txt,MONDO:0015203,14,(dropped),dropped,0,1,MEDDRA:10061060
Disease.txt,MONDO:0015203,14,MONDO:0015203,kept,13,13,DOID:11843;HP:0006704;ICD9:746.85;MEDDRA:10010425;MEDDRA:10011072
Disease.txt,MONDO:0015229,12,(dropped),dropped,0,1,MEDDRA:10056715
Disease.txt,MONDO:0015229,12,MONDO:0015229,kept,11,11,DOID:1935;ICD10:Q87.83;MEDDRA:10048680;MESH:D020788;MONDO:0015229
Disease.txt,MONDO:0015231,12,(dropped),dropped,0,1,MEDDRA:10050839
Disease.txt,MONDO:0015231,12,MONDO:0015231,kept,11,11,DOID:445;ICD10:E26.81;ICD9:255.13;MESH:D001477;MONDO:0015231
Disease.txt,MONDO:0015243,15,(dropped),dropped,0,1,MEDDRA:10006474
Disease.txt,MONDO:0015243,15,MONDO:0015243,kept,14,14,DOID:13166;EFO:0007140;ICD10:B44.81;ICD9:518.6;MEDDRA:10001707
Disease.txt,MONDO:0015253,15,(dropped),dropped,0,1,MEDDRA:10062989
Disease.txt,MONDO:0015253,15,MONDO:0015253,kept,14,14,DOID:1339;HP:0004810;ICD10:D61.01;MEDDRA:10062988;MESH:D029503
Disease.txt,MONDO:0015254,15,(dropped),dropped,0,1,MEDDRA:10039603
Disease.txt,MONDO:0015254,15,MONDO:0015254,kept,14,14,DOID:1395;EFO:1001475;ICD9:120.8;MEDDRA:10039604;MEDDRA:10046149
Disease.txt,MONDO:0015260,15,(dropped),dropped,0,1,MEDDRA:10013029
Disease.txt,MONDO:0015260,15,MONDO:0015260,kept,14,14,DOID:10075;EFO:0007238;ICD10:B70.0;ICD9:123.4;MEDDRA:10013030
Disease.txt,MONDO:0015263,12,(dropped),dropped,0,1,MEDDRA:10059027
Disease.txt,MONDO:0015263,12,MONDO:0015263,kept,11,11,DOID:0050451;ICD10:I49.8;MESH:D053840;MONDO:0015263;NCIT:C142891
Disease.txt,MONDO:0015268,9,(dropped),dropped,0,1,MEDDRA:10027104
Disease.txt,MONDO:0015268,9,MONDO:0015268,kept,8,8,MEDDRA:10089534;MESH:D007691;MONDO:0015268;NCIT:C34751;SNOMEDCT:236443009
Disease.txt,MONDO:0015271,9,(dropped),dropped,0,1,MEDDRA:10069646
Disease.txt,MONDO:0015271,9,MONDO:0015271,kept,8,8,HP:0100595;MEDDRA:10082896;MESH:C537968;MONDO:0015271;SNOMEDCT:13534001
Disease.txt,MONDO:0015274,13,MONDO:0015274,kept,9,9,DOID:10322;EFO:0007168;ICD10:J63.2;MESH:D001607;MONDO:0015274
Disease.txt,MONDO:0015274,13,UMLS:C0005138,regrouped,4,4,MEDDRA:10004485;NCIT:C197848;SNOMEDCT:8247009;UMLS:C0005138
Disease.txt,MONDO:0015277,15,(dropped),dropped,0,1,MEDDRA:10027101
Disease.txt,MONDO:0015277,15,MONDO:0015277,kept,14,14,DOID:3973;HP:0002865;MEDDRA:10027105;MESH:C536914;MONDO:0015277
Disease.txt,MONDO:0015279,11,(dropped),dropped,0,1,MEDDRA:10009007
Disease.txt,MONDO:0015279,11,MONDO:0015279,kept,10,10,DOID:2058;HP:0002728;MESH:D002178;MONDO:0015279;NCIT:C34444
Disease.txt,MONDO:0015290,7,(dropped),dropped,0,1,MEDDRA:10069732
Disease.txt,MONDO:0015290,7,MONDO:0015290,kept,6,6,MEDDRA:10088320;MONDO:0015290;SNOMEDCT:128080005;UMLS:C0339296;medgen:87384
Disease.txt,MONDO:0015294,11,(dropped),dropped,0,1,MEDDRA:10067467
Disease.txt,MONDO:0015294,11,MONDO:0015294,kept,10,10,MEDDRA:10064499;MESH:D054989;MONDO:0015294;NCIT:C115158;NCIT:C84920
Disease.txt,MONDO:0015299,9,(dropped),dropped,0,1,MEDDRA:10053868
Disease.txt,MONDO:0015299,9,MONDO:0015299,kept,8,8,HP:0030712;MEDDRA:10053914;MEDDRA:10062838;MONDO:0015299;SNOMEDCT:48236007
Disease.txt,MONDO:0015302,8,(dropped),dropped,0,1,MEDDRA:10056953
Disease.txt,MONDO:0015302,8,MONDO:0015302,kept,7,7,EFO:1001882;HP:0032348;MONDO:0015302;SNOMEDCT:716704007;UMLS:C4274331
Disease.txt,MONDO:0015304,14,(dropped),dropped,0,1,MEDDRA:10003074
Disease.txt,MONDO:0015304,14,MONDO:0015304,kept,13,13,DOID:12156;ICD10:G03;MEDDRA:10001285;MEDDRA:10003073;MESH:D001100
Disease.txt,MONDO:0015306,17,(dropped),dropped,0,1,MEDDRA:10065552
Disease.txt,MONDO:0015306,17,MONDO:0015306,kept,16,16,DOID:11337;ICD9:040.3;MEDDRA:10017564;MEDDRA:10028846;MEDDRA:10054223
Disease.txt,MONDO:0015340,11,(dropped),dropped,0,1,MEDDRA:10058919
Disease.txt,MONDO:0015340,11,MONDO:0015340,kept,10,10,MEDDRA:10058899;MEDDRA:10059724;MEDDRA:10073508;MESH:D063926;MONDO:0015340
Disease.txt,MONDO:0015347,9,(dropped),dropped,0,1,MEDDRA:10070595
Disease.txt,MONDO:0015347,9,MONDO:0015347,kept,8,8,DOID:11824;ICD10:E78.81;MONDO:0015347;NCIT:C27896;SNOMEDCT:84241008
Disease.txt,MONDO:0015453,9,(dropped),dropped,0,1,MEDDRA:10056667
Disease.txt,MONDO:0015453,9,MONDO:0015453,kept,8,8,DOID:0060216;ICD10:H16.32;MESH:D055952;MONDO:0015453;SNOMEDCT:405810005
Disease.txt,MONDO:0015454,9,(dropped),dropped,0,1,MEDDRA:10028176
Disease.txt,MONDO:0015454,9,MONDO:0015454,kept,8,8,DOID:857;ICD10:D81.81;MESH:D009100;MONDO:0015454;SNOMEDCT:1172966001
Disease.txt,MONDO:0015459,37,(dropped),dropped,0,1,MEDDRA:10028793
Disease.txt,MONDO:0015459,37,MONDO:0015459,kept,36,36,DOID:9261;ICD10:C11;ICD10:C11.0;ICD10:C11.1;ICD10:C11.2
Disease.txt,MONDO:0015469,16,(dropped),dropped,0,1,MEDDRA:10049889
Disease.txt,MONDO:0015469,16,MONDO:0015469,kept,15,15,DOID:2340;HP:0001363;ICD10:Q75.0;MEDDRA:10025530;MEDDRA:10040963
Disease.txt,MONDO:0015474,19,(dropped),dropped,0,1,MEDDRA:10011502
Disease.txt,MONDO:0015474,19,MONDO:0015474,kept,18,18,DOID:1733;ICD10:A07.2;ICD9:007.4;MEDDRA:10011499;MEDDRA:10011500
Disease.txt,MONDO:0015484,14,(dropped),dropped,0,1,MEDDRA:10011775
Disease.txt,MONDO:0015484,14,MONDO:0015484,kept,13,13,DOID:10079;EFO:0007231;ICD10:B69;ICD9:123.1;MEDDRA:10011757
Disease.txt,MONDO:0015486,13,(dropped),dropped,0,1,MEDDRA:10023353
Disease.txt,MONDO:0015486,13,MONDO:0015486,kept,12,12,DOID:10126;HP:0000563;ICD10:H18.6;ICD9:371.6;MEDDRA:10023356
Disease.txt,MONDO:0015517,17,(dropped),dropped,0,1,MEDDRA:10021449
Disease.txt,MONDO:0015517,17,MONDO:0015517,kept,16,16,DOID:12177;ICD10:D83;ICD9:279.06;MEDDRA:10010112;MEDDRA:10036670
Disease.txt,MONDO:0015535,7,(dropped),dropped,0,1,MEDDRA:10052575
Disease.txt,MONDO:0015535,7,MONDO:0015535,kept,6,6,MEDDRA:10013454;MONDO:0015535;SNOMEDCT:399970005;UMLS:C0043322;medgen:12178
Disease.txt,MONDO:0015540,14,(dropped),dropped,0,1,MEDDRA:10058125
Disease.txt,MONDO:0015540,14,MONDO:0015540,kept,13,13,DOID:0050120;ICD10:D76.1;MEDDRA:10058139;MEDDRA:10071580;MEDDRA:10071583
Disease.txt,MONDO:0015541,10,(dropped),dropped,0,1,MEDDRA:10070904
Disease.txt,MONDO:0015541,10,MONDO:0015541,kept,9,9,MEDDRA:10070916;MEDDRA:10081406;MEDDRA:10081407;MONDO:0015541;OMIM.PS:267700
Disease.txt,MONDO:0015545,9,(dropped),dropped,0,1,MEDDRA:10053867
Disease.txt,MONDO:0015545,9,MONDO:0015545,kept,8,8,EFO:1001806;MESH:D055501;MONDO:0015545;NCIT:C114471;SNOMEDCT:430478003
Disease.txt,MONDO:0015564,13,(dropped),dropped,0,1,MEDDRA:10050251
Disease.txt,MONDO:0015564,13,MONDO:0015564,kept,12,12,DOID:0111157;ICD10:D47.Z2;MESH:C536362;MESH:D005871;MONDO:0015564
Disease.txt,MONDO:0015573,7,(dropped),dropped,0,1,MEDDRA:10057903
Disease.txt,MONDO:0015573,7,MONDO:0015573,kept,6,6,MONDO:0015573;NCIT:C117111;SNOMEDCT:239891002;UMLS:C0024140;medgen:7403
Disease.txt,MONDO:0015597,12,MONDO:0013626,regrouped,19,4,HP:0100847;MEDDRA:10050185;SNOMEDCT:27520001;UMLS:C0030246
Disease.txt,MONDO:0015597,12,MONDO:0015597,kept,8,8,DOID:4398;ICD10:L40.3;MONDO:0015597;NCIT:C34888;SNOMEDCT:81271001
Disease.txt,MONDO:0015599,6,(dropped),dropped,0,1,MEDDRA:10069664
Disease.txt,MONDO:0015599,6,MONDO:0015599,kept,5,5,MONDO:0015599;SNOMEDCT:403434009;UMLS:C1274788;medgen:698110;orphanet:163934
Disease.txt,MONDO:0015604,7,(dropped),dropped,0,1,MEDDRA:10060957
Disease.txt,MONDO:0015604,7,MONDO:0015604,kept,6,6,MEDDRA:10002632;MONDO:0015604;SNOMEDCT:21905007;UMLS:C0266599;medgen:540027
Disease.txt,MONDO:0015612,10,(dropped),dropped,0,1,MEDDRA:10069199
Disease.txt,MONDO:0015612,10,MONDO:0015612,kept,9,9,DOID:0050699;MESH:D057973;MONDO:0015612;NCIT:C123260;OMIM.PS:300009
Disease.txt,MONDO:0015614,12,(dropped),dropped,0,1,MEDDRA:10012468
Disease.txt,MONDO:0015614,12,MONDO:0015614,kept,11,11,DOID:8505;EFO:1000684;ICD10:L13.0;ICD9:694.0;MESH:D003874
Disease.txt,MONDO:0015626,11,(dropped),dropped,0,1,MEDDRA:10034699
Disease.txt,MONDO:0015626,11,MONDO:0015626,kept,10,10,DOID:10595;ICD9:356.1;MEDDRA:10008414;MESH:D002607;MONDO:0015626
Disease.txt,MONDO:0015661,12,(dropped),dropped,0,1,MEDDRA:10012592
Disease.txt,MONDO:0015661,12,MONDO:0015661,kept,11,11,DOID:9565;HP:0001651;ICD10:Q24.0;MESH:D003914;MONDO:0015661
Disease.txt,MONDO:0015681,14,(dropped),dropped,0,1,MEDDRA:10008522
Disease.txt,MONDO:0015681,14,MONDO:0015681,kept,13,13,DOID:13487;ICD10:F84.3;ICD9:299.1;MEDDRA:10012287;MEDDRA:10013143
Disease.txt,MONDO:0015687,12,(dropped),dropped,0,1,MEDDRA:10065854
Disease.txt,MONDO:0015687,12,MONDO:0015687,kept,11,11,DOID:0080367;MEDDRA:10065872;MESH:C580364;MONDO:0015687;NCIT:C4563
Disease.txt,MONDO:0015691,19,(dropped),dropped,0,1,MEDDRA:10048643
Disease.txt,MONDO:0015691,19,MONDO:0015691,kept,18,18,DOID:999;EFO:1001467;HP:0001880;ICD10:D72.1;ICD9:288.3
Disease.txt,MONDO:0015692,8,(dropped),dropped,0,1,MEDDRA:10038271
Disease.txt,MONDO:0015692,8,MONDO:0015692,kept,7,7,MEDDRA:10054593;MONDO:0015692;NCIT:C27080;SNOMEDCT:110000005;UMLS:C0280028
Disease.txt,MONDO:0015698,12,(dropped),dropped,0,1,MEDDRA:10044388
Disease.txt,MONDO:0015698,12,MONDO:0015698,kept,11,11,DOID:624;HP:0005432;ICD10:D80.7;MEDDRA:10054672;MONDO:0015698
Disease.txt,MONDO:0015704,5,(dropped),dropped,0,1,MEDDRA:10072229
Disease.txt,MONDO:0015704,5,MONDO:0015704,kept,4,4,MONDO:0015704;UMLS:C3267076;medgen:797875;orphanet:169163
Disease.txt,MONDO:0015742,12,(dropped),dropped,0,1,MEDDRA:10052594
Disease.txt,MONDO:0015742,12,MONDO:0015742,kept,11,11,DOID:13088;EFO:1001101;HP:0006970;ICD10:P91.2;ICD9:779.7
Disease.txt,MONDO:0015758,10,(dropped),dropped,0,1,MEDDRA:10011677
Disease.txt,MONDO:0015758,10,MONDO:0015758,kept,9,9,HP:0012192;MONDO:0015758;SNOMEDCT:1162973007;SNOMEDCT:1187136005;SNOMEDCT:28054005
Disease.txt,MONDO:0015760,13,(dropped),dropped,0,1,MEDDRA:10042971
Disease.txt,MONDO:0015760,13,MONDO:0015760,kept,12,12,DOID:0081312;HP:0012190;MEDDRA:10025321;MEDDRA:10042972;MESH:D016399
Disease.txt,MONDO:0015766,17,(dropped),dropped,0,1,MEDDRA:10008631
Disease.txt,MONDO:0015766,17,MONDO:0015766,kept,16,16,DOID:1498;ICD10:A00;ICD9:001;MEDDRA:10008632;MEDDRA:10008634
Disease.txt,MONDO:0015790,11,(dropped),dropped,0,1,MEDDRA:10068587
Disease.txt,MONDO:0015790,11,MONDO:0015790,kept,10,10,DOID:0081055;HP:0000863;MEDDRA:10049518;MEDDRA:10073192;MEDDRA:10078568
Disease.txt,MONDO:0015796,8,(dropped),dropped,0,1,MEDDRA:10069351
Disease.txt,MONDO:0015796,8,MONDO:0015796,kept,7,7,EFO:0004610;MESH:D055371;MONDO:0015796;NCIT:C155766;SNOMEDCT:315345002
Disease.txt,MONDO:0015798,17,(dropped),dropped,0,1,MEDDRA:10067917
Disease.txt,MONDO:0015798,17,MONDO:0015798,kept,16,16,DOID:0050905;MEDDRA:10067918;MEDDRA:10068331;MEDDRA:10068332;MESH:D006104
Disease.txt,MONDO:0015827,11,(dropped),dropped,0,1,MEDDRA:10045224
Disease.txt,MONDO:0015827,11,MONDO:0015827,kept,10,10,HP:0008341;MEDDRA:10088489;MONDO:0015827;NCIT:C123217;NCIT:C123220
Disease.txt,MONDO:0015834,8,(dropped),dropped,0,1,MEDDRA:10012770
Disease.txt,MONDO:0015834,8,MONDO:0015834,kept,7,7,HP:0003762;MESH:D000093642;MONDO:0015834;SNOMEDCT:15545001;UMLS:C0266393
Disease.txt,MONDO:0015839,8,(dropped),dropped,0,1,MEDDRA:10062606
Disease.txt,MONDO:0015839,8,MONDO:0015839,kept,7,7,MEDDRA:10013615;MESH:D000093665;MONDO:0015839;SNOMEDCT:22504001;UMLS:C0152240
Disease.txt,MONDO:0015842,9,(dropped),dropped,0,1,MEDDRA:10004550
Disease.txt,MONDO:0015842,9,MONDO:0015842,kept,8,8,HP:0000813;MESH:D000093663;MONDO:0015842;SNOMEDCT:289637001;SNOMEDCT:31401003
Disease.txt,MONDO:0015843,7,(dropped),dropped,0,1,MEDDRA:10063146
Disease.txt,MONDO:0015843,7,MONDO:0015843,kept,6,6,HP:0000013;MONDO:0015843;SNOMEDCT:35850006;UMLS:C0266399;medgen:120575
Disease.txt,MONDO:0015854,9,(dropped),dropped,0,1,MEDDRA:10049786
Disease.txt,MONDO:0015854,9,MONDO:0015854,kept,8,8,MEDDRA:10087531;MEDDRA:10089944;MONDO:0015854;SNOMEDCT:127857003;SNOMEDCT:18166000
Disease.txt,MONDO:0015898,14,(dropped),dropped,0,1,MEDDRA:10061630
Disease.txt,MONDO:0015898,14,MONDO:0015898,kept,13,13,HP:0000840;MEDDRA:10001383;MEDDRA:10001400;MEDDRA:10001401;MEDDRA:10067952
Disease.txt,MONDO:0015908,11,(dropped),dropped,0,1,MEDDRA:10008803
Disease.txt,MONDO:0015908,11,MONDO:0015908,kept,10,10,DOID:1562;EFO:0007207;ICD10:B43.9;ICD9:117.2;MESH:D002862
Disease.txt,MONDO:0015925,14,(dropped),dropped,0,1,MEDDRA:10022611
Disease.txt,MONDO:0015925,14,MONDO:0015925,kept,13,13,DOID:3082;EFO:0004244;HP:0006530;ICD10:J84.9;MESH:D017563
Disease.txt,MONDO:0015926,13,(dropped),dropped,0,1,MEDDRA:10035653
Disease.txt,MONDO:0015926,13,MONDO:0015926,kept,12,12,DOID:10316;ICD10:J64;ICD9:505;MEDDRA:10035656;MEDDRA:10035657
Disease.txt,MONDO:0015943,17,(dropped),dropped,0,1,MEDDRA:10048594
Disease.txt,MONDO:0015943,17,MONDO:0015943,kept,16,16,DOID:3049;EFO:0007208;ICD10:M30.1;MEDDRA:10001693;MEDDRA:10001713
Disease.txt,MONDO:0015947,10,(dropped),dropped,0,1,MEDDRA:10021202
Disease.txt,MONDO:0015947,10,MONDO:0015947,kept,9,9,MEDDRA:10010511;MEDDRA:10021200;MEDDRA:10021201;MONDO:0015947;SNOMEDCT:13059002
Disease.txt,MONDO:0015974,10,(dropped),dropped,0,1,MEDDRA:10069566
Disease.txt,MONDO:0015974,10,MONDO:0015974,kept,9,9,DOID:627;HP:0004430;MESH:D016511;MONDO:0015974;NCIT:C3472
Disease.txt,MONDO:0015977,13,(dropped),dropped,0,1,MEDDRA:10001471
Disease.txt,MONDO:0015977,13,MONDO:0015977,kept,12,12,DOID:2583;HP:0004432;ICD10:D80.1;ICD9:279.00;MEDDRA:10001470
Disease.txt,MONDO:0015987,12,(dropped),dropped,0,1,MEDDRA:10051951
Disease.txt,MONDO:0015987,12,MONDO:0015987,kept,11,11,EFO:1001167;HP:0011626;ICD10:Q26.8;MESH:D012587;MONDO:0015987
Disease.txt,MONDO:0015998,21,(dropped),dropped,0,1,MEDDRA:10014145
Disease.txt,MONDO:0015998,21,MONDO:0015998,kept,20,20,DOID:0111148;HP:0001083;ICD10:Q12.1;ICD9:743.37;MEDDRA:10010454
Disease.txt,MONDO:0016004,8,(dropped),dropped,0,1,MEDDRA:10071183
Disease.txt,MONDO:0016004,8,MONDO:0016004,kept,7,7,MEDDRA:10071184;MONDO:0016004;NCIT:C98928;SNOMEDCT:65986000;UMLS:C0432367
Disease.txt,MONDO:0016006,10,(dropped),dropped,0,1,MEDDRA:10009835
Disease.txt,MONDO:0016006,10,MONDO:0016006,kept,9,9,DOID:2962;MEDDRA:10083972;MESH:D003057;MONDO:0016006;NCIT:C9460
Disease.txt,MONDO:0016008,11,(dropped),dropped,0,1,MEDDRA:10016508
Disease.txt,MONDO:0016008,11,MONDO:0016008,kept,10,10,MEDDRA:10016522;MEDDRA:10016861;MEDDRA:10016867;MESH:C537922;MONDO:0016008
